0.800,0.665,0.108,0.455,0.864,0.525,2
0.872,0.630,0.090,0.485,0.882,0.460,2
0.808,0.721,0.094,0.465,0.954,0.450,2
0.808,0.686,0.109,0.500,0.936,0.550,2
0.808,0.630,0.107,0.470,0.864,0.455,2
0.840,0.770,0.095,0.460,0.846,0.540,2
0.728,0.749,0.097,0.510,0.855,0.545,2
0.768,0.651,0.109,0.495,0.828,0.465,2
0.768,0.714,0.109,0.480,0.918,0.515,2
0.760,0.630,0.105,0.520,0.882,0.515,2
0.792,0.665,0.092,0.520,0.936,0.520,2
0.840,0.728,0.107,0.505,0.837,0.480,2
0.872,0.770,0.108,0.460,0.855,0.520,2
0.736,0.742,0.092,0.465,0.855,0.450,2
0.768,0.749,0.108,0.450,0.981,0.530,2
0.872,0.630,0.108,0.490,0.972,0.550,2
0.856,0.770,0.104,0.500,0.837,0.495,2
0.840,0.630,0.092,0.470,0.927,0.475,2
0.872,0.721,0.106,0.500,0.990,0.520,2
0.840,0.763,0.099,0.490,0.909,0.505,2
0.792,0.651,0.091,0.485,0.990,0.520,2
0.856,0.686,0.102,0.550,0.900,0.465,2
0.880,0.763,0.110,0.460,0.972,0.495,2
0.832,0.651,0.110,0.465,0.855,0.495,2
0.816,0.693,0.110,0.495,0.873,0.545,2
0.792,0.693,0.101,0.465,0.981,0.505,2
0.760,0.756,0.106,0.505,0.927,0.510,2
0.760,0.721,0.095,0.485,0.990,0.510,2
0.800,0.707,0.090,0.535,0.990,0.530,2
0.864,0.637,0.092,0.495,0.936,0.520,2
0.864,0.644,0.097,0.465,0.954,0.485,2
0.832,0.672,0.091,0.520,0.945,0.525,2
0.800,0.665,0.090,0.525,0.819,0.460,2
0.736,0.672,0.103,0.485,0.918,0.485,2
0.760,0.665,0.093,0.500,0.864,0.490,2
0.880,0.749,0.106,0.500,0.873,0.480,2
0.776,0.630,0.098,0.535,0.972,0.460,2
0.720,0.665,0.096,0.545,0.837,0.525,2
0.744,0.679,0.107,0.530,0.972,0.495,2
0.728,0.763,0.103,0.515,0.873,0.525,2
0.816,0.707,0.105,0.530,0.882,0.530,2
0.736,0.630,0.100,0.485,0.855,0.490,2
0.752,0.742,0.095,0.470,0.837,0.550,2
0.784,0.763,0.107,0.515,0.882,0.495,2
0.880,0.693,0.093,0.550,0.900,0.485,2
0.784,0.763,0.092,0.490,0.828,0.485,2
0.872,0.658,0.099,0.460,0.972,0.460,2
0.872,0.672,0.105,0.545,0.990,0.540,2
0.776,0.707,0.092,0.515,0.864,0.500,2
0.856,0.700,0.109,0.510,0.963,0.515,2
0.848,0.735,0.108,0.465,0.909,0.460,2
0.744,0.700,0.102,0.470,0.936,0.550,2
0.728,0.742,0.093,0.550,0.936,0.550,2
0.736,0.770,0.094,0.545,0.909,0.525,2
0.864,0.721,0.094,0.535,0.963,0.515,2
0.752,0.714,0.097,0.490,0.864,0.480,2
0.760,0.714,0.098,0.505,0.900,0.470,2
0.880,0.763,0.101,0.510,0.819,0.545,2
0.848,0.630,0.107,0.455,0.954,0.475,2
0.752,0.693,0.108,0.530,0.954,0.475,2
0.840,0.644,0.100,0.500,0.918,0.450,2
0.744,0.756,0.092,0.515,0.810,0.490,2
0.792,0.644,0.097,0.460,0.873,0.540,2
0.808,0.644,0.102,0.480,0.918,0.470,2
0.880,0.665,0.095,0.535,0.819,0.485,2
0.872,0.693,0.104,0.460,0.873,0.530,2
0.856,0.693,0.110,0.495,0.945,0.505,2
0.768,0.714,0.102,0.475,0.927,0.455,2
0.808,0.672,0.091,0.545,0.873,0.535,2
0.728,0.693,0.110,0.535,0.846,0.455,2
0.784,0.714,0.095,0.465,0.909,0.540,2
0.720,0.637,0.109,0.515,0.864,0.500,2
0.744,0.679,0.096,0.525,0.846,0.460,2
0.824,0.770,0.095,0.495,0.963,0.465,2
0.744,0.644,0.095,0.520,0.837,0.545,2
0.792,0.630,0.095,0.520,0.963,0.495,2
0.880,0.763,0.103,0.505,0.810,0.525,2
0.752,0.644,0.094,0.500,0.810,0.465,2
0.760,0.749,0.107,0.535,0.954,0.490,2
0.752,0.665,0.094,0.485,0.927,0.550,2
0.848,0.651,0.094,0.545,0.837,0.530,2
0.760,0.644,0.101,0.535,0.936,0.530,2
0.752,0.721,0.109,0.515,0.981,0.455,2
0.864,0.770,0.094,0.485,0.972,0.490,2
0.792,0.630,0.104,0.520,0.936,0.535,2
0.864,0.700,0.101,0.500,0.909,0.460,2
0.752,0.700,0.094,0.550,0.972,0.530,2
0.784,0.665,0.107,0.515,0.864,0.540,2
0.816,0.665,0.102,0.470,0.990,0.450,2
0.800,0.679,0.105,0.480,0.819,0.520,2
0.880,0.735,0.101,0.510,0.819,0.455,2
0.840,0.637,0.100,0.510,0.873,0.475,2
0.824,0.658,0.109,0.535,0.963,0.525,2
0.880,0.672,0.107,0.465,0.954,0.495,2
0.880,0.763,0.099,0.515,0.810,0.470,2
0.800,0.721,0.103,0.535,0.981,0.460,2
0.808,0.714,0.105,0.505,0.909,0.510,2
0.744,0.630,0.100,0.510,0.981,0.465,2
0.880,0.735,0.098,0.530,0.936,0.525,2
0.784,0.686,0.092,0.545,0.846,0.545,2
0.824,0.651,0.090,0.540,0.891,0.475,2
0.728,0.679,0.092,0.500,0.900,0.485,2
0.720,0.742,0.091,0.480,0.900,0.465,2
0.880,0.721,0.094,0.450,0.837,0.490,2
0.848,0.700,0.101,0.455,0.927,0.505,2
0.744,0.672,0.098,0.470,0.945,0.510,2
0.840,0.756,0.094,0.470,0.873,0.455,2
0.824,0.770,0.105,0.500,0.990,0.475,2
0.864,0.707,0.090,0.530,0.945,0.500,2
0.744,0.651,0.102,0.520,0.927,0.545,2
0.872,0.693,0.090,0.490,0.864,0.535,2
0.848,0.644,0.099,0.465,0.945,0.460,2
0.744,0.742,0.104,0.450,0.963,0.510,2
0.752,0.721,0.107,0.450,0.837,0.550,2
0.720,0.721,0.094,0.515,0.972,0.550,2
0.880,0.735,0.096,0.485,0.864,0.510,2
0.856,0.763,0.093,0.540,0.891,0.545,2
0.768,0.693,0.100,0.470,0.846,0.500,2
0.752,0.658,0.100,0.465,0.846,0.530,2
0.880,0.693,0.096,0.480,0.990,0.530,2
0.808,0.686,0.098,0.450,0.981,0.480,2
0.728,0.770,0.100,0.505,0.846,0.470,2
0.856,0.770,0.101,0.505,0.891,0.500,2
0.768,0.749,0.106,0.480,0.891,0.470,2
